Connecting to host 192.168.10.5, port 5201
[  5] local 192.168.10.4 port 42946 connected to 192.168.10.5 port 5201
[  5] 294.00-295.00 sec   381 MBytes  3.20 Gbits/sec    0   2.80 MBytes       
[  5] 295.00-296.00 sec   527 MBytes  4.42 Gbits/sec    0   2.80 MBytes       
[  5] 296.00-297.00 sec   430 MBytes  3.60 Gbits/sec    0   2.80 MBytes       
[  5] 297.00-298.00 sec   376 MBytes  3.15 Gbits/sec    0   2.80 MBytes       
[  5] 298.00-299.00 sec   358 MBytes  3.00 Gbits/sec    0   2.80 MBytes       
[  5] 299.00-300.00 sec   349 MBytes  2.93 Gbits/sec    0   2.80 MBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Retr
[  5]   0.00-300.00 sec   111 GBytes  3.17 Gbits/sec   28             sender
[  5]   0.00-300.03 sec   111 GBytes  3.17 Gbits/sec                  receiver

Server output:
Accepted connection from 192.168.10.4, port 42936
[  5] local 192.168.10.5 port 5201 connected to 192.168.10.4 port 42946
[ ID] Interval           Transfer     Bitrate
[  5]   0.00-1.00   sec   427 MBytes  3.58 Gbits/sec                  
[  5]   1.00-2.00   sec   405 MBytes  3.40 Gbits/sec                  
[  5]   2.00-3.00   sec   309 MBytes  2.59 Gbits/sec                  
[  5]   3.00-4.00   sec   370 MBytes  3.10 Gbits/sec                  
[  5]   4.00-5.00   sec   428 MBytes  3.59 Gbits/sec                  
[  5]   5.00-6.00   sec   349 MBytes  2.92 Gbits/sec                  
[  5]   6.00-7.00   sec   370 MBytes  3.10 Gbits/sec                  
[  5]   7.00-8.00   sec   468 MBytes  3.93 Gbits/sec                  
[  5]   8.00-9.00   sec   370 MBytes  3.11 Gbits/sec                  
[  5]   9.00-10.00  sec   356 MBytes  2.99 Gbits/sec                  
[  5]  10.00-11.00  sec   310 MBytes  2.60 Gbits/sec                  
[  5]  11.00-12.00  sec   327 MBytes  2.74 Gbits/sec                  
[  5]  12.00-13.00  sec   341 MBytes  2.86 Gbits/sec                  
[  5]  13.00-14.00  sec   343 MBytes  2.87 Gbits/sec                  
[  5]  14.00-15.00  sec   354 MBytes  2.97 Gbits/sec                  
[  5]  15.00-16.00  sec   349 MBytes  2.93 Gbits/sec                  
[  5]  16.00-17.00  sec   330 MBytes  2.77 Gbits/sec                  
[  5]  17.00-18.00  sec   326 MBytes  2.74 Gbits/sec                  
[  5]  18.00-19.00  sec   349 MBytes  2.93 Gbits/sec                  
[  5]  19.00-20.00  sec   351 MBytes  2.94 Gbits/sec                  
[  5]  20.00-21.00  sec   357 MBytes  3.00 Gbits/sec                  
[  5]  21.00-22.00  sec   357 MBytes  2.99 Gbits/sec                  
[  5]  22.00-23.00  sec   349 MBytes  2.92 Gbits/sec                  
[  5]  23.00-24.00  sec   357 MBytes  2.99 Gbits/sec                  
[  5]  24.00-25.00  sec   512 MBytes  4.29 Gbits/sec                  
[  5]  25.00-26.00  sec   409 MBytes  3.43 Gbits/sec                  
[  5]  26.00-27.00  sec   314 MBytes  2.63 Gbits/sec                  
[  5]  27.00-28.00  sec   302 MBytes  2.54 Gbits/sec                  
[  5]  28.00-29.00  sec   348 MBytes  2.92 Gbits/sec                  
[  5]  29.00-30.00  sec   381 MBytes  3.20 Gbits/sec                  
[  5]  30.00-31.00  sec   411 MBytes  3.44 Gbits/sec                  
[  5]  31.00-32.00  sec   469 MBytes  3.94 Gbits/sec                  
[  5]  32.00-33.00  sec   523 MBytes  4.39 Gbits/sec                  
[  5]  33.00-34.00  sec   524 MBytes  4.39 Gbits/sec                  
[  5]  34.00-35.00  sec   372 MBytes  3.12 Gbits/sec                  
[  5]  35.00-36.00  sec   490 MBytes  4.11 Gbits/sec                  
[  5]  36.00-37.00  sec   353 MBytes  2.96 Gbits/sec                  
[  5]  37.00-38.00  sec   358 MBytes  3.00 Gbits/sec                  
[  5]  38.00-39.00  sec   404 MBytes  3.39 Gbits/sec                  
[  5]  39.00-40.00  sec   391 MBytes  3.28 Gbits/sec                  
[  5]  40.00-41.00  sec   324 MBytes  2.72 Gbits/sec                  
[  5]  41.00-42.00  sec   300 MBytes  2.52 Gbits/sec                  
[  5]  42.00-43.00  sec   292 MBytes  2.45 Gbits/sec                  
[  5]  43.00-44.00  sec   344 MBytes  2.88 Gbits/sec                  
[  5]  44.00-45.00  sec   360 MBytes  3.02 Gbits/sec                  
[  5]  45.00-46.00  sec   347 MBytes  2.91 Gbits/sec                  
[  5]  46.00-47.00  sec   294 MBytes  2.47 Gbits/sec                  
[  5]  47.00-48.00  sec   349 MBytes  2.93 Gbits/sec                  
[  5]  48.00-49.00  sec   370 MBytes  3.10 Gbits/sec                  
[  5]  49.00-50.00  sec   359 MBytes  3.01 Gbits/sec                  
[  5]  50.00-51.00  sec   464 MBytes  3.89 Gbits/sec                  
[  5]  51.00-52.00  sec   385 MBytes  3.23 Gbits/sec                  
[  5]  52.00-53.00  sec   360 MBytes  3.02 Gbits/sec                  
[  5]  53.00-54.00  sec   358 MBytes  3.01 Gbits/sec                  
[  5]  54.00-55.00  sec   379 MBytes  3.18 Gbits/sec                  
[  5]  55.00-56.00  sec   378 MBytes  3.17 Gbits/sec                  
[  5]  56.00-57.00  sec   373 MBytes  3.13 Gbits/sec                  
[  5]  57.00-58.00  sec   462 MBytes  3.88 Gbits/sec                  
[  5]  58.00-59.00  sec   312 MBytes  2.62 Gbits/sec                  
[  5]  59.00-60.00  sec   350 MBytes  2.94 Gbits/sec                  
[  5]  60.00-61.00  sec   358 MBytes  3.00 Gbits/sec                  
[  5]  61.00-62.00  sec   344 MBytes  2.89 Gbits/sec                  
[  5]  62.00-63.00  sec   434 MBytes  3.64 Gbits/sec                  
[  5]  63.00-64.00  sec   503 MBytes  4.22 Gbits/sec                  
[  5]  64.00-65.00  sec   334 MBytes  2.80 Gbits/sec                  
[  5]  65.00-66.00  sec   336 MBytes  2.82 Gbits/sec                  
[  5]  66.00-67.00  sec   345 MBytes  2.90 Gbits/sec                  
[  5]  67.00-68.00  sec   356 MBytes  2.99 Gbits/sec                  
[  5]  68.00-69.00  sec   449 MBytes  3.77 Gbits/sec                  
[  5]  69.00-70.00  sec   338 MBytes  2.84 Gbits/sec                  
[  5]  70.00-71.00  sec   360 MBytes  3.02 Gbits/sec                  
[  5]  71.00-72.00  sec   347 MBytes  2.91 Gbits/sec                  
[  5]  72.00-73.00  sec   375 MBytes  3.15 Gbits/sec                  
[  5]  73.00-74.00  sec   401 MBytes  3.37 Gbits/sec                  
[  5]  74.00-75.00  sec   540 MBytes  4.53 Gbits/sec                  
[  5]  75.00-76.00  sec   578 MBytes  4.84 Gbits/sec                  
[  5]  76.00-77.00  sec   475 MBytes  3.98 Gbits/sec                  
[  5]  77.00-78.00  sec   461 MBytes  3.87 Gbits/sec                  
[  5]  78.00-79.00  sec   424 MBytes  3.55 Gbits/sec                  
[  5]  79.00-80.00  sec   556 MBytes  4.66 Gbits/sec                  
[  5]  80.00-81.00  sec   563 MBytes  4.72 Gbits/sec                  
[  5]  81.00-82.00  sec   485 MBytes  4.07 Gbits/sec                  
[  5]  82.00-83.00  sec   365 MBytes  3.06 Gbits/sec                  
[  5]  83.00-84.00  sec   362 MBytes  3.03 Gbits/sec                  
[  5]  84.00-85.00  sec   343 MBytes  2.88 Gbits/sec                  
[  5]  85.00-86.00  sec   326 MBytes  2.73 Gbits/sec                  
[  5]  86.00-87.00  sec   377 MBytes  3.16 Gbits/sec                  
[  5]  87.00-88.00  sec   425 MBytes  3.56 Gbits/sec                  
[  5]  88.00-89.00  sec   509 MBytes  4.27 Gbits/sec                  
[  5]  89.00-90.00  sec   478 MBytes  4.01 Gbits/sec                  
[  5]  90.00-91.00  sec   313 MBytes  2.63 Gbits/sec                  
[  5]  91.00-92.00  sec   338 MBytes  2.83 Gbits/sec                  
[  5]  92.00-93.00  sec   343 MBytes  2.88 Gbits/sec                  
[  5]  93.00-94.00  sec   319 MBytes  2.68 Gbits/sec                  
[  5]  94.00-95.00  sec   478 MBytes  4.01 Gbits/sec                  
[  5]  95.00-96.00  sec   468 MBytes  3.92 Gbits/sec                  
[  5]  96.00-97.00  sec   477 MBytes  4.00 Gbits/sec                  
[  5]  97.00-98.00  sec   389 MBytes  3.26 Gbits/sec                  
[  5]  98.00-99.00  sec   335 MBytes  2.81 Gbits/sec                  
[  5]  99.00-100.00 sec   532 MBytes  4.46 Gbits/sec                  
[  5] 100.00-101.00 sec   281 MBytes  2.36 Gbits/sec                  
[  5] 101.00-102.00 sec   309 MBytes  2.60 Gbits/sec                  
[  5] 102.00-103.00 sec   291 MBytes  2.44 Gbits/sec                  
[  5] 103.00-104.00 sec   324 MBytes  2.72 Gbits/sec                  
[  5] 104.00-105.00 sec   350 MBytes  2.94 Gbits/sec                  
[  5] 105.00-106.00 sec   360 MBytes  3.02 Gbits/sec                  
[  5] 106.00-107.00 sec   381 MBytes  3.20 Gbits/sec                  
[  5] 107.00-108.00 sec   370 MBytes  3.10 Gbits/sec                  
[  5] 108.00-109.00 sec   331 MBytes  2.78 Gbits/sec                  
[  5] 109.00-110.00 sec   339 MBytes  2.85 Gbits/sec                  
[  5] 110.00-111.00 sec   311 MBytes  2.61 Gbits/sec                  
[  5] 111.00-112.00 sec   465 MBytes  3.90 Gbits/sec                  
[  5] 112.00-113.00 sec   535 MBytes  4.49 Gbits/sec                  
[  5] 113.00-114.00 sec   486 MBytes  4.07 Gbits/sec                  
[  5] 114.00-115.00 sec   546 MBytes  4.58 Gbits/sec                  
[  5] 115.00-116.00 sec   376 MBytes  3.16 Gbits/sec                  
[  5] 116.00-117.00 sec   346 MBytes  2.90 Gbits/sec                  
[  5] 117.00-118.00 sec   344 MBytes  2.89 Gbits/sec                  
[  5] 118.00-119.00 sec   354 MBytes  2.97 Gbits/sec                  
[  5] 119.00-120.00 sec   367 MBytes  3.08 Gbits/sec                  
[  5] 120.00-121.00 sec   368 MBytes  3.09 Gbits/sec                  
[  5] 121.00-122.00 sec   420 MBytes  3.52 Gbits/sec                  
[  5] 122.00-123.00 sec   343 MBytes  2.88 Gbits/sec                  
[  5] 123.00-124.00 sec   367 MBytes  3.07 Gbits/sec                  
[  5] 124.00-125.00 sec   362 MBytes  3.04 Gbits/sec                  
[  5] 125.00-126.00 sec   357 MBytes  3.00 Gbits/sec                  
[  5] 126.00-127.00 sec   351 MBytes  2.95 Gbits/sec                  
[  5] 127.00-128.00 sec   339 MBytes  2.84 Gbits/sec                  
[  5] 128.00-129.00 sec   394 MBytes  3.31 Gbits/sec                  
[  5] 129.00-130.00 sec   347 MBytes  2.91 Gbits/sec                  
[  5] 130.00-131.00 sec   306 MBytes  2.56 Gbits/sec                  
[  5] 131.00-132.00 sec   328 MBytes  2.75 Gbits/sec                  
[  5] 132.00-133.00 sec   371 MBytes  3.11 Gbits/sec                  
[  5] 133.00-134.00 sec   374 MBytes  3.14 Gbits/sec                  
[  5] 134.00-135.00 sec   340 MBytes  2.85 Gbits/sec                  
[  5] 135.00-136.00 sec   435 MBytes  3.65 Gbits/sec                  
[  5] 136.00-137.00 sec   299 MBytes  2.51 Gbits/sec                  
[  5] 137.00-138.00 sec   312 MBytes  2.61 Gbits/sec                  
[  5] 138.00-139.00 sec   308 MBytes  2.58 Gbits/sec                  
[  5] 139.00-140.00 sec   329 MBytes  2.76 Gbits/sec                  
[  5] 140.00-141.00 sec   356 MBytes  2.98 Gbits/sec                  
[  5] 141.00-142.00 sec   334 MBytes  2.80 Gbits/sec                  
[  5] 142.00-143.00 sec   350 MBytes  2.93 Gbits/sec                  
[  5] 143.00-144.00 sec   290 MBytes  2.43 Gbits/sec                  
[  5] 144.00-145.00 sec   318 MBytes  2.66 Gbits/sec                  
[  5] 145.00-146.00 sec   286 MBytes  2.40 Gbits/sec                  
[  5] 146.00-147.00 sec   330 MBytes  2.77 Gbits/sec                  
[  5] 147.00-148.00 sec   342 MBytes  2.87 Gbits/sec                  
[  5] 148.00-149.00 sec   370 MBytes  3.10 Gbits/sec                  
[  5] 149.00-150.00 sec   403 MBytes  3.38 Gbits/sec                  
[  5] 150.00-151.00 sec   328 MBytes  2.75 Gbits/sec                  
[  5] 151.00-152.00 sec   337 MBytes  2.83 Gbits/sec                  
[  5] 152.00-153.00 sec   350 MBytes  2.94 Gbits/sec                  
[  5] 153.00-154.00 sec   399 MBytes  3.35 Gbits/sec                  
[  5] 154.00-155.00 sec   561 MBytes  4.71 Gbits/sec                  
[  5] 155.00-156.00 sec   372 MBytes  3.12 Gbits/sec                  
[  5] 156.00-157.00 sec   355 MBytes  2.98 Gbits/sec                  
[  5] 157.00-158.00 sec   372 MBytes  3.12 Gbits/sec                  
[  5] 158.00-159.00 sec   352 MBytes  2.95 Gbits/sec                  
[  5] 159.00-160.00 sec   337 MBytes  2.82 Gbits/sec                  
[  5] 160.00-161.00 sec   312 MBytes  2.62 Gbits/sec                  
[  5] 161.00-162.00 sec   290 MBytes  2.43 Gbits/sec                  
[  5] 162.00-163.00 sec   334 MBytes  2.80 Gbits/sec                  
[  5] 163.00-164.00 sec   360 MBytes  3.02 Gbits/sec                  
[  5] 164.00-165.00 sec   344 MBytes  2.89 Gbits/sec                  
[  5] 165.00-166.00 sec   315 MBytes  2.64 Gbits/sec                  
[  5] 166.00-167.00 sec   347 MBytes  2.91 Gbits/sec                  
[  5] 167.00-168.00 sec   399 MBytes  3.35 Gbits/sec                  
[  5] 168.00-169.00 sec   448 MBytes  3.76 Gbits/sec                  
[  5] 169.00-170.00 sec   385 MBytes  3.23 Gbits/sec                  
[  5] 170.00-171.00 sec   401 MBytes  3.36 Gbits/sec                  
[  5] 171.00-172.00 sec   562 MBytes  4.71 Gbits/sec                  
[  5] 172.00-173.00 sec   355 MBytes  2.97 Gbits/sec                  
[  5] 173.00-174.00 sec   375 MBytes  3.14 Gbits/sec                  
[  5] 174.00-175.00 sec   402 MBytes  3.37 Gbits/sec                  
[  5] 175.00-176.00 sec   423 MBytes  3.54 Gbits/sec                  
[  5] 176.00-177.00 sec   411 MBytes  3.45 Gbits/sec                  
[  5] 177.00-178.00 sec   362 MBytes  3.04 Gbits/sec                  
[  5] 178.00-179.00 sec   391 MBytes  3.28 Gbits/sec                  
[  5] 179.00-180.00 sec   376 MBytes  3.16 Gbits/sec                  
[  5] 180.00-181.00 sec   371 MBytes  3.11 Gbits/sec                  
[  5] 181.00-182.00 sec   371 MBytes  3.11 Gbits/sec                  
[  5] 182.00-183.00 sec   332 MBytes  2.79 Gbits/sec                  
[  5] 183.00-184.00 sec   364 MBytes  3.05 Gbits/sec                  
[  5] 184.00-185.00 sec   450 MBytes  3.78 Gbits/sec                  
[  5] 185.00-186.00 sec   390 MBytes  3.27 Gbits/sec                  
[  5] 186.00-187.00 sec   423 MBytes  3.55 Gbits/sec                  
[  5] 187.00-188.00 sec   326 MBytes  2.74 Gbits/sec                  
[  5] 188.00-189.00 sec   344 MBytes  2.88 Gbits/sec                  
[  5] 189.00-190.00 sec   364 MBytes  3.05 Gbits/sec                  
[  5] 190.00-191.00 sec   368 MBytes  3.09 Gbits/sec                  
[  5] 191.00-192.00 sec   376 MBytes  3.16 Gbits/sec                  
[  5] 192.00-193.00 sec   347 MBytes  2.91 Gbits/sec                  
[  5] 193.00-194.00 sec   361 MBytes  3.03 Gbits/sec                  
[  5] 194.00-195.00 sec   368 MBytes  3.09 Gbits/sec                  
[  5] 195.00-196.00 sec   356 MBytes  2.99 Gbits/sec                  
[  5] 196.00-197.00 sec   364 MBytes  3.05 Gbits/sec                  
[  5] 197.00-198.00 sec   380 MBytes  3.19 Gbits/sec                  
[  5] 198.00-199.00 sec   343 MBytes  2.87 Gbits/sec                  
[  5] 199.00-200.00 sec   375 MBytes  3.15 Gbits/sec                  
[  5] 200.00-201.00 sec   367 MBytes  3.08 Gbits/sec                  
[  5] 201.00-202.00 sec   370 MBytes  3.11 Gbits/sec                  
[  5] 202.00-203.00 sec   370 MBytes  3.10 Gbits/sec                  
[  5] 203.00-204.00 sec   364 MBytes  3.05 Gbits/sec                  
[  5] 204.00-205.00 sec   375 MBytes  3.15 Gbits/sec                  
[  5] 205.00-206.00 sec   347 MBytes  2.91 Gbits/sec                  
[  5] 206.00-207.00 sec   364 MBytes  3.05 Gbits/sec                  
[  5] 207.00-208.00 sec   480 MBytes  4.03 Gbits/sec                  
[  5] 208.00-209.00 sec   460 MBytes  3.86 Gbits/sec                  
[  5] 209.00-210.00 sec   363 MBytes  3.04 Gbits/sec                  
[  5] 210.00-211.00 sec   368 MBytes  3.09 Gbits/sec                  
[  5] 211.00-212.00 sec   362 MBytes  3.04 Gbits/sec                  
[  5] 212.00-213.00 sec   365 MBytes  3.06 Gbits/sec                  
[  5] 213.00-214.00 sec   365 MBytes  3.06 Gbits/sec                  
[  5] 214.00-215.00 sec   375 MBytes  3.14 Gbits/sec                  
[  5] 215.00-216.00 sec   361 MBytes  3.03 Gbits/sec                  
[  5] 216.00-217.00 sec   340 MBytes  2.85 Gbits/sec                  
[  5] 217.00-218.00 sec   345 MBytes  2.89 Gbits/sec                  
[  5] 218.00-219.00 sec   338 MBytes  2.83 Gbits/sec                  
[  5] 219.00-220.00 sec   350 MBytes  2.93 Gbits/sec                  
[  5] 220.00-221.00 sec   354 MBytes  2.97 Gbits/sec                  
[  5] 221.00-222.00 sec   385 MBytes  3.23 Gbits/sec                  
[  5] 222.00-223.00 sec   336 MBytes  2.82 Gbits/sec                  
[  5] 223.00-224.00 sec   348 MBytes  2.92 Gbits/sec                  
[  5] 224.00-225.00 sec   371 MBytes  3.11 Gbits/sec                  
[  5] 225.00-226.00 sec   405 MBytes  3.40 Gbits/sec                  
[  5] 226.00-227.00 sec   378 MBytes  3.17 Gbits/sec                  
[  5] 227.00-228.00 sec   369 MBytes  3.09 Gbits/sec                  
[  5] 228.00-229.00 sec   369 MBytes  3.10 Gbits/sec                  
[  5] 229.00-230.00 sec   468 MBytes  3.93 Gbits/sec                  
[  5] 230.00-231.00 sec   544 MBytes  4.56 Gbits/sec                  
[  5] 231.00-232.00 sec   528 MBytes  4.43 Gbits/sec                  
[  5] 232.00-233.00 sec   456 MBytes  3.82 Gbits/sec                  
[  5] 233.00-234.00 sec   368 MBytes  3.08 Gbits/sec                  
[  5] 234.00-235.00 sec   370 MBytes  3.10 Gbits/sec                  
[  5] 235.00-236.00 sec   376 MBytes  3.15 Gbits/sec                  
[  5] 236.00-237.00 sec   375 MBytes  3.15 Gbits/sec                  
[  5] 237.00-238.00 sec   374 MBytes  3.14 Gbits/sec                  
[  5] 238.00-239.00 sec   369 MBytes  3.09 Gbits/sec                  
[  5] 239.00-240.00 sec   402 MBytes  3.37 Gbits/sec                  
[  5] 240.00-241.00 sec   387 MBytes  3.25 Gbits/sec                  
[  5] 241.00-242.00 sec   565 MBytes  4.74 Gbits/sec                  
[  5] 242.00-243.00 sec   403 MBytes  3.38 Gbits/sec                  
[  5] 243.00-244.00 sec   366 MBytes  3.07 Gbits/sec                  
[  5] 244.00-245.00 sec   377 MBytes  3.16 Gbits/sec                  
[  5] 245.00-246.00 sec   474 MBytes  3.97 Gbits/sec                  
[  5] 246.00-247.00 sec   348 MBytes  2.92 Gbits/sec                  
[  5] 247.00-248.00 sec   358 MBytes  3.00 Gbits/sec                  
[  5] 248.00-249.00 sec   367 MBytes  3.08 Gbits/sec                  
[  5] 249.00-250.00 sec   374 MBytes  3.14 Gbits/sec                  
[  5] 250.00-251.00 sec   364 MBytes  3.06 Gbits/sec                  
[  5] 251.00-252.00 sec   370 MBytes  3.11 Gbits/sec                  
[  5] 252.00-253.00 sec   353 MBytes  2.96 Gbits/sec                  
[  5] 253.00-254.00 sec   366 MBytes  3.07 Gbits/sec                  
[  5] 254.00-255.00 sec   354 MBytes  2.97 Gbits/sec                  
[  5] 255.00-256.00 sec   338 MBytes  2.83 Gbits/sec                  
[  5] 256.00-257.00 sec   348 MBytes  2.92 Gbits/sec                  
[  5] 257.00-258.00 sec   318 MBytes  2.67 Gbits/sec                  
[  5] 258.00-259.00 sec   347 MBytes  2.91 Gbits/sec                  
[  5] 259.00-260.00 sec   346 MBytes  2.90 Gbits/sec                  
[  5] 260.00-261.00 sec   357 MBytes  2.99 Gbits/sec                  
[  5] 261.00-262.00 sec   414 MBytes  3.47 Gbits/sec                  
[  5] 262.00-263.00 sec   378 MBytes  3.17 Gbits/sec                  
[  5] 263.00-264.00 sec   368 MBytes  3.08 Gbits/sec                  
[  5] 264.00-265.00 sec   374 MBytes  3.14 Gbits/sec                  
[  5] 265.00-266.00 sec   362 MBytes  3.04 Gbits/sec                  
[  5] 266.00-267.00 sec   374 MBytes  3.14 Gbits/sec                  
[  5] 267.00-268.00 sec   361 MBytes  3.03 Gbits/sec                  
[  5] 268.00-269.00 sec   365 MBytes  3.06 Gbits/sec                  
[  5] 269.00-270.00 sec   402 MBytes  3.37 Gbits/sec                  
[  5] 270.00-271.00 sec   435 MBytes  3.65 Gbits/sec                  
[  5] 271.00-272.00 sec   332 MBytes  2.79 Gbits/sec                  
[  5] 272.00-273.00 sec   355 MBytes  2.98 Gbits/sec                  
[  5] 273.00-274.00 sec   349 MBytes  2.93 Gbits/sec                  
[  5] 274.00-275.00 sec   343 MBytes  2.88 Gbits/sec                  
[  5] 275.00-276.00 sec   320 MBytes  2.68 Gbits/sec                  
[  5] 276.00-277.00 sec   341 MBytes  2.86 Gbits/sec                  
[  5] 277.00-278.00 sec   367 MBytes  3.07 Gbits/sec                  
[  5] 278.00-279.00 sec   414 MBytes  3.48 Gbits/sec                  
[  5] 279.00-280.00 sec   336 MBytes  2.81 Gbits/sec                  
[  5] 280.00-281.00 sec   383 MBytes  3.22 Gbits/sec                  
[  5] 281.00-282.00 sec   342 MBytes  2.86 Gbits/sec                  
[  5] 282.00-283.00 sec   360 MBytes  3.02 Gbits/sec                  
[  5] 283.00-284.00 sec   356 MBytes  2.99 Gbits/sec                  
[  5] 284.00-285.00 sec   317 MBytes  2.66 Gbits/sec                  
[  5] 285.00-286.00 sec   448 MBytes  3.76 Gbits/sec                  
[  5] 286.00-287.00 sec   332 MBytes  2.79 Gbits/sec                  
[  5] 287.00-288.00 sec   333 MBytes  2.79 Gbits/sec                  
[  5] 288.00-289.00 sec   323 MBytes  2.71 Gbits/sec                  
[  5] 289.00-290.00 sec   316 MBytes  2.66 Gbits/sec                  
[  5] 290.00-291.00 sec   418 MBytes  3.50 Gbits/sec                  
[  5] 291.00-292.00 sec   463 MBytes  3.88 Gbits/sec                  
[  5] 292.00-293.00 sec   364 MBytes  3.05 Gbits/sec                  
[  5] 293.00-294.00 sec   366 MBytes  3.07 Gbits/sec                  
[  5] 294.00-295.00 sec   382 MBytes  3.20 Gbits/sec                  
[  5] 295.00-296.00 sec   517 MBytes  4.34 Gbits/sec                  
[  5] 296.00-297.00 sec   441 MBytes  3.70 Gbits/sec                  
[  5] 297.00-298.00 sec   373 MBytes  3.13 Gbits/sec                  
[  5] 298.00-299.00 sec   360 MBytes  3.02 Gbits/sec                  
[  5] 299.00-300.00 sec   348 MBytes  2.92 Gbits/sec                  
[  5] 300.00-300.03 sec  11.8 MBytes  3.01 Gbits/sec                  
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate
[  5]   0.00-300.03 sec   111 GBytes  3.17 Gbits/sec                  receiver


iperf Done.
